playlist_id,track_ids
70468,2333067 683097 2594689 3705614 1036069
70547,2273844 1736584 817123 1355848 3211082
70966,910613 3230462 2868472 1213215 2800375
71636,1681693 2324967 56963 276186 3165510
72286,1873729 435347 3839042 1905779 1666231
72489,3435317 1040171 3596931 288056 649218
72826,1321667 427692 1239610 2316804 449210
73620,3768225 2018348 3428057 2260616 1690560
74942,346503 680665 814723 2173595 2057732
75157,3775380 2664717 3530570 2572933 330800
76557,232222 1301134 3506604 413772 1205369
76983,3000505 3682516 558379 1885462 2208924
77604,917927 416339 828916 3858603 168531
78538,2834466 1531731 1959462 2965779 435295
79598,4842479 1116422 1692727 2146044 1079539
82837,641481 2196104 3159698 908651 3851156
82847,3578286 628847 2712695 2926939 970234
82848,833722 715559 1936005 2564266 2957740
82849,2214157 3007608 3503794 1363985 2208463
83866,2804104 1400063 463619 2759766 1081382
85451,2889314 2423293 905798 104018 3422265
85624,1866329 3875973 1421316 2815867 2931339
88181,2518527 2622474 2573155 350373 3700757
91566,867525 2533803 2050609 2644874 2733476
92044,605218 471504 3750122 2457582 2055431
94534,1832473 615009 1982995 3877654 489534
95067,633808 2419222 1174911 468554 611551
95221,4140 271289 3843618 1736614 412280
95397,2690578 3575105 2127411 609535 1524412
96538,3753894 819533 565126 1364799 522347
97534,1893921 3005980 954835 338406 179533
97569,1311435 3168292 1517235 2791377 2535849
97736,1800759 3323997 4405385 4892578 1275279
99608,1896558 3498036 1969864 1713531 3231221
100056,3225706 2208924 3682516 558379 1885462
100965,426750 2264910 1832765 3139848 1983391
101090,3647082 3551006 1688590 856559 1675347
101564,1425345 2127543 3386965 1211060 3038159
102431,3103120 187443 726027 1600162 1059196
104213,1210855 2503663 1174641 3790444 518819
105214,2817392 3620460 356582 3068091 2218955
106015,2799760 2357887 2699674 2208924 1209729
108413,3796108 2609171 363983 1663866 2267336
109094,2890112 842262 3150224 1298997 3251698
110156,2799186 1103988 364627 2015280 2017287
110983,251868 452135 1183116 583400 1613961
112076,1920333 1856814 3188057 194447 2798216
112416,1524453 3286676 892661 1402401 1454127
112679,3711320 1055357 1691052 2256524 2020975
113209,478362 2759217 195801 2095441 87143
114174,425247 2805972 1584204 2493004 1388977
116082,502155 2055884 1198209 1646623 1188202
116858,2339833 3555361 2640124 3514339 2590656
117250,1839142 2709673 3441502 466327 1821409
118729,1871094 1213773 2427508 2792514 1935041
119432,3173841 3498036 3262995 1156143 3126805
119645,3282245 3831136 2216754 1624779 1513924
121143,3601835 2592804 205416 436444 2150352
122158,1670045 2699142 2427465 2830025 2594516
122539,2740759 1596442 830869 265024 248293
122952,819518 1571931 455484 1914261 4841271
123909,3550758 2340592 1985321 1826682 999638
124371,1402727 3450125 2592804 583448 3601835
124650,1565695 2782686 66466 3115468 686172
124791,2419145 2362526 3119972 2969074 2799488
124864,3124057 1250823 3022827 2762464 497617
124865,593708 2790761 2843729 554032 2739964
128537,2188225 1085400 3789763 3542444 3288627
130313,2247041 3829465 3363426 2732848 1437167
130367,1800636 1787174 1286763 2339622 1184839
130817,2456334 545167 3213326 2595497 844316
132564,2166401 2394983 3542409 2762247 3633671
135120,2807396 934592 353372 3339040 3506755
135891,2616653 1818505 499726 3394857 1986920
138225,3419174 1421160 1703920 368331 2026968
138298,2705097 266818 1750548 207830 676935
139145,225653 1611748 539134 414497 3189359
139699,871779 4540667 2021807 1286763 3570539
140546,959272 3078160 2419876 2872707 1633071
141363,3501970 1602542 4672919 483104 2747322
144123,1208477 719443 2077382 449598 1871594
144767,1052651 2297651 3526742 813403 3127275
145345,3439785 3287421 3465423 3602809 3874972
146349,2840867 1495432 3778293 93919 184737
147491,1936005 2419834 452096 1121990 2806500
147811,658061 938442 2236269 2154636 2909458
149885,3324550 2040538 3362095 2796373 418936
150350,2821505 2517371 2863395 1595978 1038138
150880,565981 3709656 879546 543730 1844195
151136,2139909 2926601 1084457 2813080 1943921
151662,2781579 3663746 2491530 2176705 3229073
151951,1190446 942000 2898221 3796108 840796
153446,1597855 3389812 1180349 2491500 2268251
154625,406364 139335 573470 1206974 933471
155151,849827 908580 2733464 443469 3068701
155331,934455 2941389 3865188 3806646 243400
157489,876465 3671843 2163664 3660281 3091415
157842,2763511 727681 3126805 3773712 2746884
158929,543239 1769962 3802089 2718305 3637146
160277,2331857 906410 2918420 3669279 3782999
162239,2153004 1524412 2944828 3425111 1787162
162342,1708001 1764255 2083692 2214075 2458269
163781,453894 3626594 3161195 1675975 189786
164157,2609968 726841 2845857 3166626 429182
165078,2026961 1796026 2584529 359968 2830844
165432,2714743 861031 3711320 3572439 612195
165862,3888870 2367577 3548578 700536 246648
166241,1054050 2735004 3541958 225517 2863364
166399,2476471 2467736 3017284 2866519 1983391
167056,676167 1576393 612173 2730670 3801221
168916,2874327 3782567 3875972 591401 1601988
169102,4654716 2802407 2447999 3614279 2374694
170514,1691052 2256524 1790628 217009 1652866
172740,2787866 3173841 427678 729062 2894765
173607,1234148 1769927 2169254 1363985 3032397
177357,1742004 1916811 3512355 60488 3677224
181604,2616088 3456570 945594 3702590 2940395
182221,3158501 3389814 1215940 1093529 2390926
184368,1076923 704351 1188295 414370 2402776
184872,1858483 1088537 1617261 2861386 2974445
185535,1348466 2785975 1282266 627513 2812452
187713,1987654 246848 1805300 797259 1781985
188080,297231 3007549 1690841 476951 1472493
189246,3133585 2947596 2386752 429995 2288805
189313,676813 1517235 1479893 2942250 3870463
189602,2981246 3262539 2461497 1735086 3078192
190076,636815 2830690 2438352 2263931 1258403
192813,3459300 2009238 2891177 301844 1606875
196438,2458269 1675607 3222091 3053498 2575778
197620,1126809 861242 104018 1277686 300138
199964,3041053 2787871 2467736 1610167 1748553
200629,1251504 3722321 396101 2700818 1905263
202388,2447315 1686209 1074579 3705881 1345275
202938,3225706 2208924 3000505 1731695 3534181
203079,1075106 1030862 1553924 1897135 3282245
203090,3242142 3794036 3779477 2339150 1597855
205956,1850362 2419145 4675934 435306 2862086
207399,699755 412567 879546 543730 524972
207981,1432469 1120104 1885124 1900306 3579808
208567,233351 1624791 2854 3241637 1928770
208633,1206974 131052 1997354 1492471 3727608
210507,705665 3837188 1103970 205400 2026811
216359,2732848 1999460 1437167 1580488 1485413
217711,2677323 3871341 2732848 374061 1437167
218485,1143684 2404000 2787866 3283535 3465423
219022,487369 2997837 3288755 346691 2949464
219113,1871279 2737358 1669930 1369210 1291778
220447,3464076 497483 726853 3689789 3091338
221395,3593816 2083310 1874467 2424484 2302277
228589,889049 154634 2722045 3856364 2448296
229499,3892086 2234674 1207879 2398951 3212294
232716,2804412 2950467 1532855 862186 401515
236112,3711320 2275541 2068806 74649 2490194
236377,3022399 2530870 3067054 3666910 3664170
237497,1233923 1903637 2836191 1365820 2618265
237976,2722155 3579030 1075935 3753841 3389853
238316,3119972 3166665 1156143 2752578 198586
238447,184737 1495432 2840867 464926 228843
238751,2902373 2610018 2950530 1807297 3551510
241061,3262275 3370627 1251504 3622039 1748980
241275,3568195 1796800 482103 3604048 2427730
243892,143871 3570567 170625 3341141 873563
243896,1038080 396062 152898 341664 3669166
247462,2691597 1340049 1988480 343623 1647306
248740,1595978 2158999 2032052 2547173 55683
249649,2259340 2654632 3563894 1790408 2322751
250111,3166629 109392 89221 3451585 719738
253321,2369313 2441467 171409 2830799 3844120
260166,3692334 3602559 2226119 1766501 1824342
260311,2050687 2327542 3319330 1157311 3055957
260563,419115 1587005 847408 1341203 193179
260567,3166665 1268199 852515 1910426 2021136
261823,2021134 2795552 1522750 3570624 2965497
262763,1637241 1759620 2253240 1320180 1381678
264523,1591811 689494 346211 3471 2978791
266293,2034580 2513662 2607933 3282093 1203362
266754,1219267 281975 2800102 2847429 2515309
267066,2929830 3076508 1175940 12991 402643
270404,1757332 232885 1221281 2396638 1598427
271560,346111 2848406 2120528 1626372 292707
273079,1538888 166468 399044 950368 279781
273673,254108 2142839 3780933 1731010 1626154
283798,1102080 413966 2652505 1445497 1670044
286303,2152089 950801 2287829 3230459 1775645
290240,222805 3358427 1595978 2547173 2158999
292537,2339833 3512337 451847 2820056 1825240
297021,1208092 2280075 3440863 1747569 1729875
298999,2594341 818183 689324 3323012 185169
299208,1082989 2877117 3387002 382174 424004
302769,3586442 3064655 1216791 2108460 3579570
304021,352435 396651 3251554 4531932 1928347
304400,714266 3463542 2097915 1119216 205281
305778,1738859 3071645 2016859 366965 2793557
307419,2722923 1126801 259519 1532824 3779365
307634,109032 2188225 1794912 3073151 2144329
309519,3790462 2373644 232068 3784216 1482833
310668,2135021 854737 1498988 1367305 3034534
313391,3865021 2783309 3048605 905639 3065145
313489,2629968 1492766 3794036 3236144 3559096
317910,1707930 885466 513712 74649 192585
318126,3838882 1918277 2709736 1399676 682335
319926,2581077 2592694 1108107 619726 3743698
320761,545919 1197189 1797315 3122994 2268773
322444,3469795 3335772 1850609 2550015 607305
328765,2123623 802019 166355 1181285 2942250
331513,709235 2139910 3698751 58119 3752844
332080,502152 2683383 1817692 3636793 2335551
333970,147803 2635808 2273858 196922 1128441
336183,659561 3711480 3278307 1200523 706193
336322,3680952 2033109 3076574 3617501 218197
338956,3288973 2183594 315992 1057662 1567099
340648,331121 4632290 2869787 3340948 3579030
341415,3826365 694763 2728575 271803 3026941
341899,2017024 1174972 2949604 3870059 2490198
344077,1249401 1735834 397544 2034489 3434970
345253,887579 1162917 3529480 2728719 1844123
347294,159981 93827 324315 2699441 1153603
348282,110338 3471 223108 1826711 3161662
348982,3363389 71756 1800589 2673922 443407
356460,2526938 1525787 899739 1385588 174061
362078,2604052 3583081 3785625 2042335 1769712
364533,2396540 1605476 1231806 1651749 876083
366786,1193299 158406 2811684 3783285 2651669
369306,1921926 2986648 2347248 2467227 509426
371058,2608947 853822 3036454 338400 3486745
371277,363983 1205292 3796108 3778293 1482828
371872,2950530 1685664 3551510 2610018 3261119
373793,878097 1148041 853246 1401831 3744201
376771,719650 2843981 3212302 1711887 501755
377366,2805612 699499 580839 731135 840796
380162,1939257 1715093 1584239 3477141 1955332
380303,3597742 2740759 1864195 2860359 1608913
381957,3751051 2179333 3003396 3171591 2405648
382101,3102368 1338161 2868432 378374 2363600
387573,2695918 1639774 2296304 3087260 3044962
392700,2604245 3534168 2158207 2479079 516664
396070,460740 1547179 3875819 2028760 2958826
397080,290673 195801 4813880 3647082 3551006
399273,3620639 1047205 659950 440113 686723
404080,1742077 47604 1680903 2720109 3081026
404416,1551933 1617261 3693942 3068515 3502572
404507,3631568 3267038 1533715 1038065 1800804
406584,1738612 1696824 2119070 2799599 425247
407531,2010287 2345094 1082461 1156143 343882
409259,1010760 2776162 2715170 518740 170814
409816,3551573 378710 3428057 1264406 3768225
411455,1995307 3325143 2461119 1091681 1735727
413231,3863849 1827398 3778774 2838129 3167037
416529,138119 3875964 4426695 1675600 2950465
418138,329643 55029 2296486 1524412 2978231
419621,426213 3067068 3131246 1882226 349899
429310,3671801 2609171 3752712 3796108 1558660
429628,1341149 2934743 22413 170549 2381611
429711,1966460 1094884 2209079 915407 1881685
432063,3642960 1918277 1861489 2957226 1363985
434989,479331 1724901 2839271 2427169 3522315
435860,3302995 2693583 1606775 2082147 878761
436330,2882303 2136509 3715624 3381059 233386
439150,522285 3877345 1635065 345990 3008901
439580,1074579 715087 204966 2629968 1492766
442908,2675808 3458235 2209432 1715691 3621555
443021,1746248 1867366 853709 2836503 2214912
448955,2428119 1692798 1558462 1531058 3050833
451594,301227 3053790 3342362 1171999 1651414
455192,2782659 2473026 1423832 2032052 2897028
455709,2248304 1109267 327029 3390568 904368
457023,3711320 2289355 1785167 443469 3782492
457843,1316175 337282 2144440 2457632 2583079
458347,1519441 1456951 2935712 2454143 952457
459017,2110595 3349467 1767076 1367905 695096
461868,2740149 3477524 550267 3289944 563288
463688,2473777 161734 3835910 154235 2737673
465698,2394998 443259 1567247 1522750 3333102
465731,275834 1402663 2812730 3539205 3048820
466352,1262450 3436134 232270 3532636 3209516
471112,290673 195801 2639886 1169238 2573190
472091,3796108 2158528 351133 3781098 3702343
472200,1707918 1871417 3512367 525456 243683
474151,2978405 1419601 719200 3225663 2941476
475881,3603269 934455 1327859 1713708 1987923
487691,396101 8287 1750544 3642518 2981369
488615,1498584 1055863 2221851 2547531 2783321
489030,818681 3826419 463767 170909 403335
491721,1049560 1304487 2528883 626202 1944096
491966,1112547 1691885 1696824 2247238 888952
493096,824234 341547 234477 1722915 836369
493241,2000592 3249383 2765587 2012945 1421122
493524,8257 2234430 2578714 797423 2880849
495127,3555316 2965417 2358162 2660583 1083052
498129,2450257 3642709 3705881 1075325 2173595
501664,2472199 3803435 677974 2623440 276186
515982,945594 1145086 1859707 1891180 2950098
516745,2883137 2803834 2829802 1903822 3682230
517922,187013 2949168 2782213 2814193 3119392
522711,2289975 2849296 3786821 887785 575195
525882,879502 436494 1067430 207650 1869667
527104,2594565 1596727 2325146 2868330 2419222
530048,2552070 160004 1402752 3126416 1403118
530978,512356 3841287 583447 1656742 2793670
534560,2868467 3565714 3140679 222805 2950841
538012,106902 2380251 3789758 260125 1772273
539471,2406071 380426 3842589 173906 290898
539757,1614517 1678152 266818 2941740 223071
542397,3677171 2220475 2316840 166355 1963510
542609,1190128 706022 464926 3426348 2962335
543675,1712959 2141212 1278274 1216656 3703451
546111,3287416 1044887 822592 2609171 2265393
548266,1076555 2945822 2983902 1874623 3283529
548782,2756490 3551584 2848018 2110809 1729899
549767,1034419 2783960 2763511 1210884 60376
549996,3071653 2972914 3024627 2785610 1275999
551237,3875981 1208095 56963 2792321 2324967
552100,1983895 2739747 1618377 2903884 852760
553954,202089 2762459 2078799 3782546 3117143
554048,1286763 3570539 222438 3235998 3863141
554529,3664151 524425 1767071 3379795 2907482
560299,2895375 3705881 2696397 1528920 3629219
562489,2525221 2930385 2050683 395212 2448296
566005,3172501 1144884 3134023 2845394 2612910
566895,2835700 1152475 1935624 1831446 874117
568387,12616 2457622 2536536 2544824 3637294
569396,3137363 356686 1694866 3019107 2913020
570232,1785167 3457386 961476 201509 482369
574175,2372164 363983 1495432 184737 3102250
574987,2902373 881801 1807297 3551510 2331109
577464,2456298 1276090 3473137 873543 2601367
578682,3543357 2948426 3693758 309656 1135036
578849,500747 1818505 499726 3101626 1767642
583765,2787866 2894765 4557520 1136419 1385060
585045,2082113 4414033 2350517 1324449 3232620
585190,2150560 2128338 1233446 2637286 917235
587793,406574 2950467 300757 146842 862186
595336,1059196 3212397 684448 3288626 2930452
595999,3097763 858842 3222091 2047628 3579069
597917,414240 2464176 1210659 1325593 221471
604314,1254963 64211 1613126 2659143 692988
606707,3114672 1533715 99386 477724 3827069
609014,2885777 1990374 1400887 2304207 1292155
609867,2884512 143874 449766 1435554 820165
616631,1873729 2289435 866974 3540359 3518203
616723,692988 2142296 2251948 1053252 1341097
619885,3226277 2866840 192369 3244989 3644408
620237,573465 257965 1589114 2684424 2244314
621009,3748363 3861322 888097 2175443 1845797
621231,2477498 1457458 1492443 1145937 2176705
621928,2912545 2677485 810000 2864415 1363520
624675,3426156 3644468 210672 2021696 1794860
626094,2009745 1710206 1186190 222476 2473641
626694,1808563 2328581 2053860 641862 996843
629258,511336 346295 2022532 1241677 1755464
635359,544144 2278793 1528130 867351 2842204
637238,3672435 2546759 2137019 2860233 3530845
640563,1321053 2522101 519933 130859 1317884
642791,1233347 2878204 3637163 3096537 2911786
644838,587577 522200 2185391 3137645 2158207
646018,3687848 2609171 2044251 601245 232068
648405,2337384 1202180 2843729 3452073 625969
656053,1963697 2189828 1277686 3012434 300138
656290,628847 1580480 2488394 477570 1373125
656408,3815797 1576380 183132 1121271 1225495
656539,3286627 74649 385460 3166665 2764384
658471,2100327 3301252 2315691 2834168 853189
660513,1232549 2189584 3789763 3542444 1813538
662010,1994478 1187032 1690682 2635297 1095130
662093,3625135 2178699 2675261 2779568 454294
666700,3498036 3262995 3173841 3356950 3230210
667338,440067 1713684 2016533 1074579 836325
667771,889588 3012538 3746398 3774832 1810944
669024,1911478 1470130 855028 2172329 472994
670473,1979416 2983172 3071399 848348 3770035
677539,375443 649868 3695273 2860798 2299860
678422,3825406 3764728 1089082 1192577 1772930
680495,3007742 2401387 3175216 1539870 490152
688585,2345970 3802745 2798924 329911 2121530
694074,686558 363983 3866410 311884 1295023
695481,2788230 1932912 1253474 2467750 2104879
696424,2913353 1286763 1091700 2457701 2739605
701456,1526369 3241475 213265 1408586 400197
707579,2034727 1768505 1469940 1400873 3333102
708441,476951 3348817 3166665 1156143 2891097
710678,155653 3436154 1390892 1082431 1363985
712517,1812231 2912545 221278 810000 3605630
713681,60127 2684664 1985321 2129668 2945140
716422,1128441 1495449 2488394 2349016 2844315
717268,547248 2793801 3631711 2737315 3133472
717995,2273837 315992 301227 93827 2637094
718108,2213883 965881 704839 465149 106474
720100,617819 1885680 1610440 3746412 305907
722772,270393 1844387 2788401 3532657 3080695
723804,363983 1457317 184737 3687848 840796
730318,2956690 722459 1188280 716433 490822
731535,3518147 3785720 1291046 1278274 3287392
732348,3638986 823924 1735706 1505798 2610852
737187,1532897 2654018 685833 3637580 2759217
737497,2422785 793302 2087354 942485 2676086
738598,2885777 3064763 2518527 542533 1354793
738671,447573 847495 3207857 1945890 1156133
743329,2605233 2699306 2517292 900681 337353
744465,2802104 1945799 2795929 1123498 2967212
745171,3638207 627513 3061444 1373125 2812452
753661,1337616 2030198 1636897 175613 3780064
757267,1584133 1767816 3073170 956830 315980
760237,544830 2060524 1651414 2485581 1685013
765762,2904165 161898 2484137 2867676 1634984
775509,1998696 1169433 222683 1995325 1932840
777486,2423293 2580948 3512125 166299 2575859
781138,3518147 1450332 1306545 3586504 2064277
783410,2808145 2427054 1105850 502305 660853
790086,501109 174061 528806 4841271 1914261
790728,2297678 1243013 4420329 3293766 2575852
792324,234792 500763 726679 3767380 2378652
802241,278283 1580480 209196 2846230 3160996
802688,1136124 2151123 2236098 2275052 2247122
804528,3515085 1074020 166558 2236098 3831137
804948,3866751 3666035 2967993 1750362 247297
812618,2273844 942000 2898221 4632290 3112921
814133,3750737 1735963 3796108 3671801 363983
815941,2226790 1687953 3362275 1176515 850399
816773,817123 1736584 1355848 1381678 353736
823799,2003964 1775892 1341736 2609171 3796108
824282,1558660 3764551 2033546 303319 2136509
830101,3001827 1119000 2758809 3361441 2805031
832479,3857975 3787987 489457 3428078 1140895
845675,2473509 1945620 3336573 337241 583835
849868,3006103 248396 1674879 3563894 3664926
852765,1423645 2298228 2499958 3863389 2491408
856455,3575766 1348947 1495432 810838 3261304
861941,3066782 73142 1705891 3751486 2775524
862794,2275541 2209079 540211 157469 1381678
870167,2268251 881292 2009629 1765969 2615021
875920,1495449 885466 1128441 2488394 3126805
876283,4597669 611247 2774319 3003358 3821494
889504,500753 2881348 1690295 1832677 2959152
892769,3687848 363983 1495432 3796108 3240733
896256,3862221 166355 723392 4733003 2110917
898966,2158999 1390500 1074579 3779477 2800395
906224,1824340 889588 702405 3666815 3746398
907612,2542772 374330 1829826 912208 149003
908616,685788 3335772 3700757 1850609 1430960
910777,211491 87349 2413818 2095545 2455143
911609,2246797 2527266 1555733 3368450 1607588
913221,3464185 1174972 3722920 692988 546772
925320,1321053 3224828 1188811 1517584 3284443
933867,2819522 2787866 2160453 171498 567926
934551,1680653 3738394 3119014 2296370 715059
935383,1427440 2125842 2363611 232252 3352698
937357,926026 426914 678398 2175069 2969075
940855,269450 2810983 3295771 421910 2185601
945142,2609171 2974319 2862442 1778565 3671801
948308,1270605 265024 2164925 3137686 1608852
949398,3705881 1347454 2187513 3197875 1896558
952512,3032432 2468869 187443 3261306 1872983
956417,1792783 2062213 415719 680083 85016
956940,640420 1919460 2977884 629222 3571028
957050,2188134 1292984 808011 3690465 2983338
960123,2883137 2803834 2825500 2829802 2609171
964279,2567369 3550871 3226020 3103205 1826697
969635,1299019 3166665 2380535 1710162 157469
970740,3792751 2712377 305498 2684424 3098580
971166,3555361 2640124 1210976 620016 3072381
973040,391322 2108849 1731690 138119 1052602
976764,687223 2628575 1508572 1450 209196
977573,1742452 3843286 1864605 2109465 2362526
979530,3668606 3171593 1762722 792862 3233009
981323,2019857 635721 1259812 2285549 2677457
981649,1381678 483518 2692501 2490852 1419601
984152,425596 1201075 2237327 399151 3000499
984973,2965967 731205 1136186 196633 2799806
985792,268524 2655526 2032052 2875461 3752712
985879,2507065 1675975 189786 500887 2843457
987517,2680060 313843 1604005 677404 1358323
992757,286457 3036412 1767589 1596853 661380
998488,3416737 3703739 74649 2457640 891930
1003777,3373542 186140 496952 3067327 2903012
1005673,209196 3197875 3722920 1321053 3498036
1009080,3044623 583912 2746360 2612089 3266467
1010728,2720208 357763 2526938 1542260 1255650
1013571,919711 364497 2505375 475408 1905762
1015850,43792 170571 3438986 2370365 959284
1018282,2942250 2367829 47331 3746303 2791785
1020298,1193299 3441849 3796108 3752712 2655526
1027220,3235998 2478865 193057 1281458 1312630
1029019,1943543 3080634 2646260 1571831 907283
1029098,4675934 2148459 400918 3557905 2905975
1029721,1205774 3529480 845108 424351 268969
1034941,2085445 540211 2234819 2281851 2507080
1035737,2697083 1882205 3803686 3378750 2208935
1036656,482189 1957057 2231387 999638 2773762
1039036,2816362 2931248 196622 1156133 3602562
1039456,3274901 3726529 1678366 464705 3637580
1042467,1076555 1385740 2761360 633500 1230931
1042560,2674484 353736 1215940 3389814 1822173
1045492,2304391 2083728 2525423 286457 2195152
1050636,1187186 1135546 3769279 3779616 514351
1050909,1515935 657693 1180349 2110279 1987690
1059160,2017024 2019938 345899 3119014 3301680
1060127,2885777 3261908 2931161 1045017 677064
1061175,548066 864246 3340656 2525398 3782521
1061800,3836913 3459300 904015 1929035 820913
1064443,2160453 2894765 2679688 2022615 2787866
1065591,2331749 3727131 2317663 3370546 412455
1072577,2073956 1485413 1897135 2581177 1119216
1075540,2148551 800558 3262539 2074008 3650220
1084376,1873708 2836191 1326129 1710206 3780924
1087499,2635642 2811684 99100 1227320 2810300
1089997,3539205 3048820 3053404 2498280 1810234
1091626,3746398 3774832 3157949 1822210 1171451
1091659,1515411 2642799 206463 3732989 1769845
1093744,1410357 3626116 2896169 2421714 2651958
1101060,2365369 3199105 1910075 357636 462804
1104447,2133608 2646137 2944822 2716750 2924186
1105398,3755429 3233989 1585938 1887697 180404
1105792,1134602 2535178 1351417 193179 608707
1106287,3645103 3846669 2158999 3732612 204966
1108616,2142809 1190479 3445996 2549018 604420
1111292,2684664 3044972 2987461 1751627 1271640
1112652,2897887 889547 710124 3418965 2108206
1117375,2472178 269450 1595978 3166665 3796108
1117923,530525 2488394 3807154 1595978 2158999
1132005,1890750 573465 1173709 193106 1359585
1132634,641535 1698149 1078703 3438958 2936719
1133566,1959462 2965779 2834466 435295 2877873
1135787,494440 3564129 831389 205449 410334
1136370,3220702 641137 2566566 661087 2289988
1140304,3837471 1896271 3439785 2468869 2585019
1142292,968020 1470210 581565 3578232 2443563
1142520,3321806 655982 548902 1782538 2664554
1143326,3038200 2611840 60296 1721962 3630872
1144687,878091 3560181 3117126 166961 2468869
1147645,2844833 3224864 1961924 2163467 3115471
1150118,1391642 3666673 300138 1277686 708904
