playlist_id,track_ids
122158,1670045 2699142 2427465 2830025 2637836
122539,248293 233249 2519142 2919643 1267778
122952,1571931 819518 455484 1914261 4841271
123909,3550758 1677042 2340592 1985321 1826682
124371,1402727 3450125 2950010 583448 2592804
124650,1565695 66466 2782686 3115468 686172
124791,2362526 2419145 2799488 2969074 415820
124864,3124057 2762464 3022827 1250823 2580819
124865,593708 2843729 2790761 2151784 2313913
128537,1085400 2188225 1468166 1820710 1678199
130313,2247041 3363426 2732848 3829465 1437167
130367,1800636 1787174 2339622 1184839 209523
130817,2456334 844316 545167 3213326 2595497
132564,1104443 297215 2288527 2955868 3837129
135120,2807396 353372 934592 3557748 74126
135891,2616653 499726 1818505 2123623 802019
138225,3419174 2026968 1421160 1703920 2599357
138298,2705097 266818 1750548 207830 676935
139145,225653 1611748 539134 3189359 414497
139699,871779 4540667 2021807 2552845 1286763
140546,959272 2419876 3078160 2872707 1633071
141363,3501970 1602542 1676220 483104 3387155
144123,719443 1208477 1871594 2077382 449598
144767,2297651 1052651 3526742 2733559 1712136
145345,3439785 3602809 3287421 3465423 2950396
146349,2840867 1495432 184737 3778293 3261304
147491,1936005 2419834 452096 1121990 3032432
147811,658061 2236269 2154636 938442 2909458
149885,3324550 891471 2040538 2546759 3362095
150350,2821505 2517371 2047255 3821062 4672919
150880,565981 3709656 879546 543730 524972
151136,2926601 2139909 2837731 1943921 2021833
151662,2781579 3663746 2491530 4698975 2472463
151951,1190446 942000 2898221 3767868 2467736
153446,3389812 1180349 1597855 2491500 2268251
154625,406364 139335 573470 1206974 3577019
155151,849827 908580 443469 2185290 2733464
155331,934455 2941389 243400 2898458 1225844
157489,876465 3671843 2163664 2167477 3660281
157842,727681 3773712 1489105 132565 2746884
158929,3802089 2718305 3637146 1769962 543239
160277,2331857 906410 2918420 3669279 3782999
162239,2153004 1524412 2944828 3425111 1787162
162342,1708001 2083692 1764255 2214075 2458269
163781,453894 3626594 3161195 1675975 189786
164157,2845857 726841 2609968 1782023 2250352
165078,2830844 1383197 359968 2584529 2026961
165432,861031 2958700 1751689 2227087 627513
165862,3888870 700536 246648 1595326 2657303
166241,1054050 2735004 3541958 225517 2607773
166399,2476471 2467736 97706 3284752 2790026
167056,676167 2730670 612173 1576393 3801221
168916,2874327 3782567 3875972 591401 1601988
169102,4654716 2447999 2802407 3614279 2374694
170514,2256524 1691052 1790628 1696866 217009
172740,2897924 2983211 1756002 1879900 3173841
173607,1234148 1769927 2169254 1363985 3032397
177357,1742004 1916811 3512355 60488 1635087
181604,2616088 3456570 945594 3702590 1800804
182221,3389814 1215940 3158501 1093529 1954811
184368,1076923 1188295 704351 3526823 2898245
184872,1858483 1088537 1617261 2861386 2974445
185535,1348466 2785975 719791 1282266 627513
187713,1987654 246848 1805300 797259 1781985
188080,297231 1472493 476951 1690841 3007549
189246,3133585 2947596 2288805 429995 2386752
189313,1479893 2709669 3870463 1074801 274488
189602,1735086 3078192 2461497 882354 531699
190076,1258403 636815 2830690 2263931 2438352
192813,3459300 2009238 2891177 2256913 2163595
196438,2458269 1675607 3053498 2021654 3466
197620,1126809 861242 104018 300138 708904
199964,3041053 2467736 97706 3284752 2790026
200629,1251504 1905263 2768152 3722321 2700818
202388,2447315 3723203 1686209 1345275 1065045
202938,1731695 3225706 3534181 162658 146459
203079,1075106 1030862 3282245 1897135 1119216
203090,1597855 3389812 1180349 2491500 3464247
205956,1850362 2419145 435306 4675934 2862086
207399,699755 412567 879546 543730 524972
207981,1432469 1120104 1885124 2931411 1900306
208567,1624791 233351 1928770 3590252 2854
208633,1206974 1997354 1492471 3727608 2191974
210507,705665 3837188 1103970 205400 1816438
216359,2732848 1437167 1999460 1580488 1485413
217711,2677323 3871341 2732848 1437167 374061
218485,1143684 2404000 1439363 648128 3283535
219022,487369 2997837 3288755 346691 2949464
219113,1871279 2737358 1369210 1291778 2407532
220447,2651848 2141284 3091338 2800395 3214478
221395,3593816 2083310 1874467 1804568 3555315
228589,889049 154634 2722045 3856364 2612269
229499,3892086 1207879 2234674 2398951 3212294
232716,2804412 1532855 2950467 862186 3107449
236112,3711320 2275541 797107 2068806 242739
236377,3067054 3666910 2530870 3664170 3022399
237497,1233923 2836191 1547179 1903637 1365820
237976,2722155 427003 1075935 3753841 2471489
238316,3119972 3166665 1156143 2752578 198586
238447,228843 438298 1230481 1287009 403443
238751,2902373 2950530 2610018 1807297 3551510
241061,3370627 3262275 1251504 3622039 1748980
241275,3568195 1796800 482103 3604048 2427730
243892,143871 3570567 3341141 170625 287248
243896,396062 152898 1038080 341664 3669166
247462,1340049 1988480 2691597 1472493 343623
248740,3721253 487678 1595978 55683 299780
249649,2654632 2259340 3563894 1790408 2322751
250111,109392 89221 3166629 3451585 719738
253321,2369313 2441467 3844120 3319244 2830799
260166,3692334 2226119 3602559 1766501 1824342
260311,2327542 2050687 3319330 2209925 3055957
260563,419115 1341203 1587005 847408 248387
260567,852515 2474333 2021136 1910426 2237067
261823,2021134 3570624 1522750 319666 2795552
262763,1637241 1759620 2253240 1320180 1245800
264523,1591811 3495226 2607911 702464 4841271
266293,2513662 3282093 1203362 2034580 2607933
266754,1219267 281975 2847429 2800102 2515309
267066,2929830 3076508 1175940 3752880 1885561
270404,3722906 1598427 2396638 1221281 87269
271560,346111 1626372 292707 2120528 2848406
273079,1538888 950368 2559253 166468 1295586
273673,254108 2142839 1626154 3218592 44841
283798,1102080 2370927 2652505 1670044 1445497
286303,1999601 2784783 912224 3230459 950801
290240,222805 3358427 968688 1494256 4752
292537,2339833 3512337 451847 1825240 2820056
297021,1208092 2280075 3440863 3000300 2434335
298999,689324 2594341 818183 2038075 1082405
299208,3387002 2877117 1082989 424004 382174
302769,3586442 1216791 3064655 2108460 3579570
304021,396651 3251554 352435 4531932 2234710
304400,3463542 714266 205281 2097915 1119216
305778,1738859 213265 366965 2679991 3282093
307419,2722923 259519 1532824 86070 171853
307634,109032 3073151 1218215 1145117 2144329
309519,3790462 232068 2373644 2046365 2730530
310668,2135021 490963 2248135 1945947 1367305
313391,2783309 3048605 3065145 2439302 3865021
313489,2629968 1492766 3535674 462757 2492348
317910,885466 1707930 513712 74649 1407489
318126,1918277 3838882 84839 2709736 1399676
319926,2581077 2592694 1108107 619726 3743698
320761,545919 906410 1797315 1197189 3122994
322444,3469795 3335772 1850609 2550015 2642816
328765,2123623 802019 166355 1181285 2942250
331513,709235 2139910 3698751 58119 3866519
332080,502152 1817692 2151518 3068701 1874353
333970,147803 2635808 2083554 1710782 2273858
336183,659561 3278307 3711480 1200523 3067400
336322,3680952 2033109 2804066 3076574 235389
338956,3288973 2183594 2215767 4558609 1537399
340648,331121 2869787 3075783 3680003 3340948
341415,3826365 694763 2728575 271803 3026941
341899,2017024 3870059 2949604 1174972 78255
344077,1249401 1735834 397544 2628102 672498
345253,1162917 887579 3529480 2054635 639543
347294,159981 1619997 93827 324315 1153603
348282,110338 3471 223108 2588994 1826711
348982,2722936 3363389 71756 1800589 2673922
356460,2526938 899739 1525787 1385588 501109
362078,3583081 3785625 2042335 2983320 1769712
364533,2396540 1605476 3320732 2674310 2744430
366786,1193299 158406 3783285 2811684 1260111
369306,1921926 509426 3174919 2265463 2986648
371058,2608947 853822 3036454 338400 3486745
371277,1205292 3778293 3796108 1482828 363983
371872,3261119 245506 2553913 2950530 2610018
373793,878097 1148041 1401831 853246 3744201
376771,719650 1711887 2843981 3212302 3101778
377366,2805612 580839 699499 2623449 60027
380162,1939257 1715093 1584239 3477141 1955332
380303,3597742 2805612 133383 580839 2860359
381957,2179333 3171591 3751051 3003396 3764551
382101,3102368 2868432 378374 1416897 1048451
387573,2695918 3087260 1639774 2296304 564249
392700,320980 2213787 1979375 2158207 2802253
396070,460740 1547179 2215891 2958826 2386001
397080,290673 195801 4813880 3551006 3647082
399273,3620639 3693702 659950 440113 686723
404080,1742077 47604 1680903 2720109 2402544
404416,1551933 1617261 3693942 3502572 3129382
404507,3631568 1533715 3267038 3853154 1038065
406584,1517516 2119070 2929570 1738612 1696824
407531,2010287 2345094 1082461 343882 2004676
409259,1010760 2776162 2715170 518740 170814
409816,3551573 1994487 1615941 378710 3428057
411455,1995307 3325143 3284235 2461119 1091681
413231,3863849 2838129 1081686 1598411 2097859
416529,138119 3875964 4426695 1675600 2364387
418138,329643 55029 2296486 2978231 2121373
419621,426213 3131246 3067068 1882226 2274822
429310,548500 1516998 268524 2552845 316015
429628,1341149 2934743 1508991 2381611 170549
429711,1966460 556522 1094884 915407 3697155
432063,1861489 3642960 1918277 2957226 1363985
434989,479331 1724901 3522315 2427169 2839271
435860,3302995 2693583 1606775 2082147 2050634
436330,2882303 1363859 233386 1057692 3785296
439150,522285 3877345 1635065 345990 2257861
439580,715087 1074579 2629968 1492766 1988101
442908,2675808 3458235 2209432 1715691 3621555
443021,1746248 1867366 3632068 853709 2836503
448955,2428119 1692798 1558462 1531058 3050833
451594,301227 1171999 3053790 3342362 342905
455192,1423832 2782659 2473026 1402406 2897028
455709,2248304 1109267 327029 3390568 904368
457023,3711320 2289355 443469 1785167 2619689
457843,1316175 337282 2144440 2457632 3000325
458347,1519441 1456951 2454143 2935712 952457
459017,2110595 3349467 1767076 1367905 1337682
461868,2740149 3477524 3001344 3289944 1258850
463688,2473777 161734 3835910 2255791 154235
465698,2394998 443259 2767097 1522750 1567247
465731,275834 1402663 2812730 3048820 3539205
466352,1262450 3209516 232270 3532636 3436134
471112,290673 195801 2639886 2573190 2437850
472091,351133 2158528 3702343 3781098 3796108
472200,1707918 1871417 525456 243683 823610
474151,2978405 1419601 3225663 719200 2941476
475881,3603269 934455 1327859 1713708 1987923
487691,396101 8287 1750544 3642518 2981369
488615,1498584 2221851 2547531 2783321 1345084
489030,818681 463767 3826419 170909 403335
491721,1049560 626202 1304487 2528883 1944096
491966,1112547 792357 1691885 2247238 1696824
493096,824234 2316788 341547 234477 836369
493241,2000592 3249383 2012945 2765587 1421122
493524,8257 2234430 2578714 797423 3691626
495127,3555316 2965417 2358162 2660583 1083052
498129,2450257 3642709 570624 3167023 1979426
501664,2472199 3803435 677974 2623440 205584
515982,945594 1891180 1145086 1859707 517390
516745,2883137 2803834 2062081 151346 506004
517922,187013 2782213 662641 2949168 3119392
522711,2289975 2849296 887785 3786821 575195
525882,879502 1869667 2845550 1998460 1067430
527104,1596727 2594565 2325146 2868330 2758138
530048,160004 2552070 1402752 789398 435895
530978,3029645 512356 583447 3841287 1656742
534560,2868467 3565714 222805 3140679 1569730
538012,106902 2380251 3789758 1772273 260125
539471,2406071 380426 3842589 511452 290898
539757,1678152 1614517 2941740 266818 1144981
542397,3677171 3660785 1963510 1905263 1704039
542609,1190128 2962335 516549 3157480 706022
543675,1712959 1278274 2141212 1216656 396262
546111,3287416 1044887 822592 2265393 1643870
548266,1076555 2945822 287248 2983902 2909252
548782,2756490 3551584 2848018 2110809 2547173
549767,1034419 2783960 60376 2868842 1856389
549996,3071653 2972914 3024627 1275999 440150
551237,1208095 56963 2324967 3875981 202399
552100,1983895 2739747 1618377 852760 2903884
553954,202089 3782546 2078799 2762459 3117143
554048,3235998 2339622 731613 209523 3350925
554529,3664151 1767071 524425 3379795 2907482
560299,1584177 1134194 3207857 847495 1741372
562489,2525221 2930385 2050683 395212 2448296
566005,3172501 1144884 2612910 170785 3134023
566895,2835700 1152475 1935624 1802584 3299879
568387,12616 2536536 2457622 2544824 3637294
569396,3137363 356686 3019107 1694866 2913020
570232,1785167 201509 961476 3457386 482369
574175,2372164 3102250 2842194 2273349 3005440
574987,881801 2902373 1685664 1807297 3551510
577464,1276090 2456298 3473137 873543 3493338
578682,3543357 2948426 3693758 3607816 309656
578849,500747 1818505 499726 1745564 1767642
583765,4557520 3191580 1385060 1742004 3000323
585045,2082113 4414033 2350517 1324449 2249339
585190,2128338 1233446 2150560 2637286 917235
587793,2950467 406574 3085318 2947728 1823940
595336,1059196 684448 3288626 3212397 1274330
595999,3097763 858842 3579069 3222091 2047628
597917,414240 221471 2974279 3358737 932914
604314,1254963 64211 1613126 2015284 2659143
606707,1533715 3114672 477724 99386 138777
609014,2885777 1990374 1400887 2304207 3061209
609867,2884512 143874 3082957 449766 2091847
616631,1873729 2289435 866974 3540359 1365820
616723,692988 2142296 2251948 1053252 205325
619885,3226277 2866840 2699633 1561483 1515895
620237,573465 1589114 2244314 2684424 257965
621009,3748363 888097 1506100 2175443 900485
621231,2477498 1457458 1492443 1145937 2872713
621928,2677485 2912545 2864415 908927 1363520
624675,3426156 3644468 210672 1794860 2843457
626094,2009745 2473641 1710206 2950162 1186190
626694,1808563 2328581 996843 2053860 44431
629258,511336 346295 2212770 2022532 1241677
635359,544144 2278793 2842204 867351 2408402
637238,3672435 2546759 3530845 830215 486151
640563,2522101 130859 1317884 519933 634188
642791,1233347 2878204 3637163 3096537 2911786
644838,587577 522200 2371626 2185391 3137645
646018,601245 3877381 1079354 122376 2981662
648405,2337384 1942992 276373 1202180 2843729
656053,1963697 2189828 1277686 708904 300138
656290,628847 1565351 1373125 1725037 1255655
656408,3815797 1576380 1121271 183132 633371
656539,3286627 74649 2764384 385460 891930
658471,2100327 3301252 2315691 2834168 853189
660513,1232549 2189584 3789763 3542444 1813538
662010,1187032 2635297 1690682 2352545 1994478
662093,3625135 2178699 2675261 2779568 454294
666700,3498036 3230210 3262995 3040801 1934958
667338,440067 1713684 2016533 836325 825205
667771,3012538 889588 3746398 3774832 1810944
669024,1911478 1470130 2172329 855028 472994
670473,3770035 1979416 2983172 3071399 848348
677539,649868 375443 3695273 3128265 662389
678422,3825406 1772930 820507 1089082 1272420
680495,3007742 1539870 2401387 2360800 1349044
688585,2345970 2798924 3802745 329911 2888420
694074,686558 311884 1295023 3481268 2758991
695481,2788230 1932912 2104879 2467750 1253474
696424,2913353 3624125 1091700 2457701 2739605
701456,3241475 1526369 213265 1408586 1344392
707579,2034727 1768505 1469940 1400873 3333102
708441,476951 3348817 2891097 3780064 3166665
710678,1082431 155653 2275280 3436154 1390892
712517,810000 2912545 221278 1812231 3605630
713681,60127 2684664 1985321 1619997 2129668
716422,2349016 2844315 906410 1495449 885466
717268,547248 2793801 3631711 2737315 3133472
717995,315992 1052651 2297651 2637094 93827
718108,2213883 704839 965881 465149 106474
720100,1885680 617819 2482264 1610440 862689
722772,270393 3532657 2788401 1844387 2862475
723804,624087 363983 3076030 2293672 3687848
730318,2956690 1188280 722459 716433 490822
731535,3518147 3785720 1291046 1278274 3287392
732348,3638986 823924 1735706 2610852 1505798
737187,1532897 2654018 685833 3637580 2759217
737497,2422785 2129531 2586466 2087354 3463890
738598,2885777 2518527 3064763 1354793 542533
738671,447573 847495 3207857 1945890 1156133
743329,2605233 2517292 3306597 853709 1257154
744465,2802104 1945799 2795929 1123498 2967212
745171,627513 3638207 1743102 3061444 2812452
753661,1337616 2030198 1636897 3780064 1088957
757267,1584133 1767816 3073170 956830 315980
760237,544830 2060524 1651414 2811261 2485581
765762,2904165 161898 3368331 2424499 1634984
775509,1998696 1169433 222683 1995325 3363728
777486,2423293 2580948 3512125 166299 2575859
781138,3518147 1450332 3586504 1306545 3756296
783410,2808145 2427054 502305 660853 1916899
790086,501109 528806 174061 2827960 4841271
790728,1243013 2297678 1656071 2313955 4420329
792324,234792 500763 3487239 726679 82542
802241,278283 2846230 3160996 1580480 1800360
802688,1136124 2236098 2151123 2275052 3731215
804528,3515085 1074020 166558 2236098 1599654
804948,3666035 2967993 3866751 1750362 247297
812618,2273844 942000 2898221 2427299 2476173
814133,2249081 3637033 414255 1735963 3750737
815941,2226790 1687953 3362275 1176515 3711083
816773,817123 1736584 1355848 3389814 1215940
823799,2003964 1775892 1341736 2788430 271821
824282,1363859 3785296 727878 1395361 726178
830101,3001827 1119000 2758809 1276854 2187887
832479,3857975 3787987 489457 3428078 1140895
845675,1043502 583835 2473509 1945620 3336573
849868,1674879 3006103 3563894 3157553 497838
852765,2880871 2298228 2499958 2491408 2933441
856455,3575766 1348947 810838 2251897 1254465
861941,3066782 73142 3751486 3060613 1896586
862794,2275541 2209079 540211 157469 2123920
870167,2009629 881292 2615021 2268251 1765969
875920,1495449 885466 2488394 3126805 1128441
876283,4597669 611247 2774319 3007708 163124
889504,500753 2881348 1832677 2959152 1690295
892769,1828362 2373644 3796108 1482833 122376
896256,3670664 1807772 2938496 878202 55683
898966,2158999 2800395 1074579 432050 1988101
906224,1824340 889588 702405 3666815 3746398
907612,2542772 149003 912208 192148 374330
908616,685788 3335772 1850609 3700757 1430960
910777,211491 87349 2095545 3366827 3027028
911609,1555733 2246797 1607588 3368450 2527266
913221,3464185 3722920 1174972 692988 3174977
925320,1321053 1517584 1188811 1452183 3540066
933867,2819522 567926 2433268 2037739 2401233
934551,1680653 3738394 3119014 1226262 715059
935383,2125842 3352698 222397 416704 1932259
937357,926026 426914 678398 2900601 2175069
940855,269450 2810983 3295771 421910 2185601
945142,2974319 1778565 1729652 1998523 15150
948308,265024 1270605 2021175 1083783 2115677
949398,1347454 2187513 1159273 415820 2831226
952512,3032432 187443 2468869 3261306 2888688
956417,1792783 2062213 415719 680083 85016
956940,640420 1919460 2977884 2471931 1399114
957050,2188134 1292984 544192 3234719 2959666
960123,2883137 1324638 558694 2803834 2825500
964279,2567369 3550871 3226020 3103205 1826697
969635,1299019 2380535 1710162 1818286 1200959
970740,3792751 2768824 305498 2684424 3098580
971166,2640124 3555361 2382964 1750146 3278960
973040,138119 391322 2108849 1731690 171609
976764,687223 2628575 1450 3033963 1674747
977573,1742452 3843286 1864605 2109465 401515
979530,3171593 3668606 1762722 792862 3233009
981323,2019857 635721 1259812 2285549 2677457
981649,2692501 2490852 483518 1419601 3225663
984152,425596 1201075 2237327 399151 3000499
984973,2965967 731205 196633 3188047 2799806
985792,3075378 1179816 1735368 1912412 3043892
985879,189786 1675975 2507065 826175 2843457
987517,2680060 313843 1358323 1604005 677404
992757,286457 3036412 1596853 1767589 661380
998488,3416737 3703739 2457640 2926556 3191361
1003777,3373542 186140 496952 2903012 1123043
1005673,3722920 315980 408569 166983 3279785
1009080,583912 2274322 3044623 2612089 2746360
1010728,2720208 357763 2189931 2832815 2526938
1013571,919711 364497 2505375 475408 3174428
1015850,170571 2909231 4647742 2234458 3438986
1018282,2942250 3746303 2804074 1111275 1519441
1020298,1984627 3441849 1796372 571270 3796108
1027220,3235998 1281458 1312630 461908 830100
1029019,1943543 3080634 1571831 3626160 907283
1029098,4675934 400918 2148459 2905975 3512326
1029721,1205774 3529480 845108 887579 2116849
1034941,2085445 2507080 2851931 3738503 2281851
1035737,1882205 1607128 2021136 3803686 3378750
1036656,482189 1957057 2231387 999638 2773762
1039036,2816362 2931248 1156133 3602562 2805146
1039456,1812449 1678366 464705 3274901 3726529
1042467,1076555 1385740 2761360 1230931 633500
1042560,2674484 353736 1215940 3389814 3693833
1045492,2304391 2083728 2525423 3107449 2790261
1050636,3325204 3769279 1187186 1135546 514351
1050909,1515935 657693 2110279 1180349 1981822
1059160,2017024 2019938 345899 3301680 3119014
1060127,2885777 3261908 1097079 2931161 677064
1061175,548066 3340656 2525398 864246 3782521
1061800,3836913 904015 820913 307071 1195554
1064443,2160453 2022615 2679688 3066764 2101893
1065591,2317663 3727131 2331749 2641994 2891825
1072577,2073956 1897135 1643225 1485413 1119216
1075540,2148551 800558 2074008 2817882 3262539
1084376,1873708 2836191 1326129 1710206 3780924
1087499,2635642 1787152 19315 2960765 2478913
1089997,3539205 3048820 3053404 1810234 2498280
1091626,3746398 3774832 3157949 459195 1822210
1091659,1515411 2642799 206463 3732989 2302566
1093744,1410357 3626116 2896169 2280375 2651958
1101060,2365369 3199105 1910075 357636 1155589
1104447,2646137 2944822 2924186 2716750 654611
1105398,3233989 3755429 180404 1082405 2038075
1105792,1351417 259990 1134602 52652 2406722
1106287,2210059 3645103 672076 3750030 822418
1108616,2142809 3445996 1190479 2549018 604420
1111292,2684664 2987461 3679824 3044972 3554487
1112652,3578659 2897887 710124 907155 1857049
1117375,2472178 269450 2782659 372273 1011090
1117923,530525 3807154 1341736 1775892 2003964
1132005,1890750 573465 193106 1173709 1359585
1132634,641535 1698149 254401 3866148 3252125
1133566,2965779 1959462 435295 2834466 2877873
1135787,494440 3564129 205449 831389 410334
1136370,641137 867205 1935249 661087 2607787
1140304,3837471 2097871 1896271 3439785 2468869
1142292,968020 1470210 581565 3578232 2443563
1142520,3321806 2664554 548902 655982 1782538
1143326,3038200 60296 3630872 2895152 3750393
1144687,878091 3560181 166961 3117126 1646623
1147645,2844833 3224864 1961924 3284542 2163467
1150118,1391642 708904 1277686 300138 3666673
