6432804,934498
6836677,2650382
3770099,2671442
8800880,1685106
7397758,3445040
8879426,14709
8742958,2350421
8792980,1337031
4329871,2260613
10143883,2851927
6856957,2234430
202938,154235
7900763,3863544
333970,905773
635359,1672891
8610642,1685749
8545409,3034532
11490052,1604944
8386941,1065796
2862884,2586388
3085389,159429
11098780,1343650
5436915,2810983
7886947,192369
1106287,2878301
10182942,623403
8613981,3628858
8264187,3037685
10874534,1439363
4182189,3039413
2575205,2488394
8440391,1909992
5088824,472924
8493471,3051566
7665115,2722923
10570762,1221066
6329888,3091338
10831619,3664926
1388243,2391738
5201296,4657785
11378849,2412577
8511632,2737673
6584355,2740901
1005673,1896558
656290,1745629
11350688,2834677
1258021,872832
5030553,2172361
5895099,315980
10861378,208748
10494283,2639886
7276954,603415
11486358,2768463
7899503,947737
4630475,2730084
11053277,2149725
6974928,3522955
5179414,3138311
5074251,1585080
4669433,2530287
8976982,1184839
3299043,3636871
8533849,3854642
10898030,681213
11676719,130797
4223409,3515697
10271811,2460488
8564699,3481148
896256,2419222
7602331,643806
2262739,840796
6565187,408580
8262089,1808563
11150905,3639349
6617724,403394
5516150,1526390
11482379,2939524
8995981,99006
6528390,1567046
7761323,2071946
5722356,164066
3753328,3703952
656290,2596017
4081506,1998491
11630245,2053567
7541729,2422901
7357673,657696
8814802,2472204
5618361,500046
10280222,3321200
5657950,3796108
7257649,1102487
7559728,1731651
8746742,2639886
11594389,1629296
13164,3578232
5489324,2537076
10878867,3046043
8653186,53040
10702072,3581210
8020774,1998487
58156,1523286
10838246,580804
10302445,2609171
10106908,2285229
1538638,299780
1434062,1225844
6345830,406529
10562520,900527
5772424,3066756
4192208,89645
3438766,1702828
6244074,3724165
7074613,1156143
10989636,518805
21974,1613633
7316299,2477460
10898030,2424484
8934605,2542772
6241999,3196064
5271638,1352699
8367121,3428514
4103126,3521465
21071,710165
2158156,867949
7177210,222438
6217157,3050534
10772937,3249375
635359,135754
3888086,1447270
5722356,3058913
7111888,841522
11046073,1218315
8849662,1672495
4277862,2909891
10241381,2826756
10608920,4752
8842538,306786
11275403,2804256
4980533,2972914
5764824,1153681
7423184,3731378
3312923,2593163
5183885,1373358
4770625,1725048
10703752,625975
3271686,1495342
5426186,2009130
7441051,3001348
10103900,2866388
6584516,2413161
8174363,683155
6224696,1312597
6809706,1713253
7541637,606689
6163321,3054362
3407181,170846
6406207,1173860
10149331,1717175
11437380,1293869
3444977,1570952
11644524,820606
10449160,3532600
3812465,2950041
4192208,1327233
8055785,3829693
5516150,1831358
8287846,3613150
10354608,3873358
6521557,1755262
451594,260103
3664663,3464076
10955869,1525506
7542027,2690157
2917310,3726216
8811687,3477980
8995887,1822173
7456063,1345286
6482196,3796108
7397758,1771675
5618361,290549
5086227,2454612
376771,2305233
861941,905746
4982151,242292
10047584,3002599
10349316,3444142
11756978,3539197
3760133,3246409
4357044,1745629
5615516,2448296
5861864,2607669
8148304,474581
7541477,3231314
6724316,606556
7155598,3147428
8314794,2828048
8940027,429769
3504432,1076389
4027905,505954
4335158,619837
10083808,336690
4428133,410840
11486358,2092146
3182285,2860798
10383966,570940
1039036,109392
6831507,2991316
7707304,2218642
7089065,2991831
11103849,1349120
8309680,2642677
4822866,1515572
6708460,2650382
4501730,344699
5974950,221724
2170603,2208245
7704885,1068371
8560397,1955915
7551212,3112752
7874747,82490
7928117,298790
4994770,1836205
4550328,3189307
7472866,3534181
3687122,416692
5895836,2306694
5173442,840796
3541101,1094523
7540738,2740247
4150247,1343363
5529384,506042
3504432,1535614
7541139,1819246
8601605,292046
7541620,2778693
11396283,2215445
7563340,1070378
1039036,2273905
1301579,3053530
10287372,2773152
8731285,381435
221395,892629
11128860,439696
6473849,2309446
8262089,1584204
7469201,3726216
7473677,1595978
5834200,626719
7542211,3746618
3092775,1137264
656290,2456334
119432,3044962
7909822,2199887
7947433,2775861
11254475,661396
4111685,1517426
4551931,2822923
439150,1253606
8980161,1678284
6037165,3750737
7807050,527020
6593821,92170
8131398,438737
6322275,2766982
10508689,361957
6423094,3302986
4740724,2665196
76557,1651080
4482519,1853295
3743336,1559609
7923893,1389330
11192560,1310789
10132092,575195
1538638,2914925
7523877,1855147
5409102,80619
5431170,1903729
8046896,459211
116858,2952312
4501730,3463576
4146095,3361960
7180187,2531068
10664623,1613938
10902165,13664
8452050,2651891
7542141,415682
6619104,3094801
11690263,880964
229499,3887750
6284697,2328621
8771769,3636871
3018913,2843452
8545409,2342350
8065423,174028
4026852,2575852
8616039,201860
3768731,53040
2193985,2783374
10161557,3608953
4415777,138855
4947166,1345298
5013977,2536065
4101964,1431840
7653681,690649
2941362,2993520
10021325,1439512
10238802,2788426
6666709,1335728
10083808,2104775
8600343,1257230
6332370,3581210
8168399,2917856
8689317,831596
7541979,1743102
2363592,1905989
11270242,324994
3888086,2989670
8564265,3287310
696424,611551
1005673,2789812
6311186,3322287
6172828,3288627
10383966,22413
7541503,2864471
2043678,2909333
11594389,2338259
7069134,477570
6224696,2550592
10514797,3192024
5784203,1265189
11569474,2229502
4938030,201860
6912079,2752955
3112268,3073029
5983568,375801
8659192,2587499
4241303,3431342
7541804,2864268
4106143,3636871
6441029,2421724
6631253,2700965
44880,3470374
10146777,1337610
4308838,134880
2044419,3562646
1719170,726853
6073558,201860
5861864,2065500
7908370,723257
5927676,2858968
6625368,2427730
5929441,3428310
10831622,2898221
11404827,3441981
8862614,2225815
4359124,2607932
5239867,2289753
5778535,2491432
10182942,3559131
11292284,823441
5503609,1914343
8797151,1910438
10217917,2015595
6827194,1696508
4627738,3761784
196438,209233
10212684,147269
7443424,1681994
11164792,1324449
7551236,1292984
6899985,1885145
8731285,2130464
6372989,697894
7475601,1873120
7090426,3426535
8722507,3283697
11192884,2203596
5631161,1293812
8789384,233707
5263549,3765598
4572771,2949008
8212417,577222
7764646,415682
8863440,3230759
8241762,1596853
10049335,364029
7512177,3193037
8002289,1885468
2327271,1828495
3784303,1106994
7091812,1321241
4723698,1201432
196438,714593
9004406,461650
7998651,3065145
11395774,464997
10182979,1570973
3062166,2715129
8594603,248293
1440924,2280737
11368585,163175
8599383,1389723
10952332,295235
3687122,2697303
8050086,162723
1005673,2730084
5130984,709968
11254475,46666
6560487,2947886
3020260,656735
8211836,2705021
3298268,3752887
10253136,2987489
7672716,3287310
10614330,3883081
10223104,820687
7542027,2880891
68491,2316730
4371541,519961
10297103,1509746
4976734,2779545
123909,1885462
8881851,345031
5734332,694835
7931592,98812
5516150,176307
3541919,450180
4630475,3231221
3403763,2873003
7835126,3470884
6953854,2794168
7036290,992512
4283198,3726560
5269432,3037685
8232544,2248211
11662504,163219
3422421,3577444
11213861,293917
7322155,3439505
4560682,2859979
3541101,3393016
7111888,180342
5940052,2878301
7573852,2611840
8953954,1718629
7542110,3332967
6362910,2087110
3125605,1148041
5812231,583230
5995697,2063857
10493475,3534040
6026191,1741948
3217103,2872709
4448293,3126573
11620645,1800918
4185366,1576690
6678031,1979416
4032583,340959
2049204,2831436
5392563,2759180
7540738,2285229
6925864,1958547
3857379,1615972
8423292,3191511
8148304,1834746
4109280,2864451
3415990,2079541
97569,2741749
53494,2010687
8033766,3133801
5602754,1584465
7294191,1291778
7542110,1091082
4175864,435490
7007487,346147
8423292,3636484
5794842,1380897
7333844,2791079
3913158,1885462
10084686,1346106
155151,2553774
5822355,527020
3037351,188897
4381226,1297735
2868705,2303250
8705555,1995199
6553236,1598691
5712083,2902912
3187192,1039356
8259571,2302904
6653062,822358
6940730,509746
7688479,1929035
5738701,3795196
7403282,452385
5723325,2325137
116858,3387668
8915520,2083566
3492054,556150
3217103,3283529
10246873,1158818
8132782,2790178
5589329,3061633
7811127,2652355
3438766,1181194
8378286,243218
2970363,2927648
8910932,3557748
2776785,3746612
7541979,1789319
8867301,170597
11601491,1775650
8836002,1838617
10380471,2302592
8810397,1525549
5133179,1313471
5004785,1158818
216359,416714
7136390,2752955
6906924,2799599
7765314,2959952
10142747,195801
220447,2696008
10015781,2535154
10213823,1718590
6578865,311929
3344851,2123750
3943577,1691152
7765314,2654131
8550894,459966
6809706,2816461
1944194,138011
67149,2208924
6162722,1998647
11556377,1916899
1135787,657223
8311730,1670208
10348756,1505999
4205949,727507
5516150,1595978
3351165,2009159
5797466,1181241
8050086,576669
7302033,661380
6440449,2721230
85451,1455908
6615543,1419552
6570611,615793
3403205,1885477
1117375,2586668
5368798,3792552
8228631,2993729
3687122,2492348
6805319,1527919
11611564,889547
3567938,2249314
3870009,1385931
4277862,163241
3549726,3833488
61627,1346320
5271638,1450
5615516,2103486
7563455,1420964
5446100,2609171
10282989,134800
3285491,1976389
2970273,1452183
10962970,550562
7605271,1545206
662093,506004
2941610,2316788
5764824,1474830
10213245,729062
6096264,1580480
10514797,855162
10145948,1082394
8264187,2339567
6345830,2637838
7660444,2304660
11715291,3436134
1091626,683614
3794808,1316464
8008265,293751
7298607,2457745
5180596,2570631
2502366,2454612
4914034,3140920
10514797,1587133
11370241,3102263
7429489,516161
1736569,1082018
5323630,1750013
10865766,3309974
6217157,201860
3383741,3659318
2158156,2787855
10500260,2584899
7605271,3778293
7817802,1208018
4096925,2196104
3901131,364726
419621,685833
8333825,1299791
10770629,2384354
5035119,1559234
4489342,2924366
8654881,3557281
5543371,1275988
8002289,3015368
5489482,685220
2644196,1983066
4085931,1471045
8057033,852849
76983,852849
6851201,2235887
10720824,852660
11557840,1255311
3445331,1676222
6925864,1822189
5774909,2937064
2381485,2371626
8901356,2808037
6345830,508069
10019627,3880234
7541530,2080884
11354606,1438736
1593931,2821391
7019504,1221066
5845319,135600
10779557,1791267
3242168,3117842
5822355,814129
1133566,3195453
5782816,3743576
7551573,690649
3151658,2412587
4390168,2185901
7541402,343980
6152226,1929124
7041981,2642801
5465172,2145382
11164792,2804104
5444303,3637163
8923889,2712377
5508737,3522640
8190413,131589
11486301,2190591
4892350,2949015
7541850,3296160
5749903,416152
5268846,2816977
4390712,2639886
667771,3324038
11634694,3853840
7155598,1020654
157842,1109019
10540277,1678111
6708460,463172
3914114,1082971
5170809,2949630
6432549,4932740
11710395,1678356
8407642,2428282
11292284,3470374
1460623,2939740
10792870,410959
11127382,2840804
4223409,60163
6940730,1039322
8622243,451776
10720824,1944866
3892484,3361580
10658609,1689006
6743411,2208924
2966044,2121373
6616699,2484695
11057381,1944866
5856355,233723
8383706,798801
1035737,2805381
3198770,2136162
4747765,2621504
8179285,2586512
2428696,2182989
3739759,2712377
7693341,1074579
4106090,1337610
8050086,295794
11356235,2012408
11610098,396462
4990931,3103039
6125765,2821391
6178241,2730896
7389284,2539555
3914114,1110807
1009080,2430427
5386271,1495681
3312138,2509609
5555954,3717817
5336685,1764811
7786051,3221514
3397295,3315407
5883722,2279204
6364732,8895
3179135,3746614
10680925,449459
3217103,2008333
3874112,2534480
7042613,196213
4880207,3249375
10557913,4733003
10302982,345956
3977618,1977457
4070835,3338219
10294014,533627
407531,173965
4774549,949333
8901356,329493
8813888,1063437
8510140,875156
6743411,2740911
154625,2886871
11557840,3477193
8312289,2867676
11275403,594309
10309857,3803678
3357388,2003485
2899769,2231097
3351165,477433
5436915,2393702
8373162,1341758
5366204,1654129
8493725,2234467
3894207,548689
10157682,330927
3214061,672076
4176928,3048949
5140870,1169238
5558667,3672108
11437380,1983391
7614467,2543184
10680502,2823198
7680832,1871407
2383618,3226574
10271811,3767380
7066160,1690872
6082009,2981487
5064044,1688964
3212700,424036
4123219,287294
5250110,2550592
3108622,276186
11170966,888952
218485,3637072
2312144,2962422
10848598,2019603
2169157,2895385
37720,1596470
10253136,676813
10801525,826637
8360537,1210503
10020460,654705
8055785,1866225
3564326,277538
1538638,3030934
7786051,3689812
3495681,2338259
10068670,2442814
3940169,3734020
4482519,908549
5501506,1190458
3438316,702946
6272577,1268199
2312144,2863395
5666331,1068385
3773741,1525557
11630280,2881420
11254475,2585019
11319088,80689
7981076,1997354
11598750,3513978
10349316,1767081
5904744,225513
4669859,888097
6022057,320980
10701030,454077
5234120,2599875
8381331,346147
4162658,338317
10126825,303600
7473677,340959
59782,3102263
5650427,167771
7337175,1381678
1117375,2725732
7541853,2779550
7560214,1567099
4551931,2522590
7605383,2524197
6163021,306898
6217157,234836
2888777,470055
11395774,1343896
10042735,683512
6199886,1648435
8758040,509313
11022017,242027
8911566,2836062
4675574,1158146
1018282,2683131
6652483,2127105
11555313,2838129
1922015,593288
3199969,792862
8988236,4423529
4707536,4457814
7542065,2798542
112679,2368561
10077745,850399
10991416,699867
5335969,3661790
4961564,3602653
8609407,2778293
10143883,1859594
6022057,1412185
1758779,1082476
6525629,708967
10113758,2428964
7981616,330927
1180070,3066626
10255968,93919
7900763,2384104
1803714,3828446
11229844,2953740
11486358,929638
3406119,2050687
5635856,86160
696424,3534697
8709232,2012920
6624006,2401233
8746309,2804256
8929375,3621373
8018076,2657279
8402038,1153111
8198931,1771471
5865184,2269485
6345830,2811888
8960528,1469940
717995,159981
11750413,3454607
7186651,846378
6717309,1343342
2971044,3193037
3788421,716422
5448425,66103
11356235,2609171
6296233,3503676
539471,3879866
6617868,2787735
7257649,117892
3753368,647092
6162884,1286575
6578865,1959480
8147462,2403006
3835637,675104
1373647,3189307
6943012,3664053
3065468,1916899
4936691,2160491
6458625,1495449
4065933,813265
10979256,1828362
8065423,637729
4431346,2625316
8731285,2566242
3355074,1224721
10291532,2858542
4176928,2115623
7633753,2612605
525882,1090795
5615516,1595157
10668173,3357867
11381473,1521556
1423242,1249791
3404184,2782659
10364255,3881942
8629066,3142373
11719975,3478024
61051,1885521
7905577,885586
10200928,3587228
10481419,2901766
8615275,3877654
10966588,891471
10456075,1515300
1769902,654667
8516294,3342494
4297121,1677847
10778255,1381428
1059160,522347
8451449,543519
10808231,209196
3737988,3618653
11435215,1929070
5359285,1832159
7739410,3102277
110156,2939712
8799543,1133931
6024814,3890493
10747054,257972
7155598,2023508
7998170,1881195
7551573,3530762
11137098,2790261
8756461,356655
7465467,2721557
5142568,2062523
595999,698881
3328730,1859733
8983740,852849
5142425,1340644
5520387,2207174
8662869,662478
7111902,956158
7093035,1136455
6870281,1110630
150350,2835625
5893759,2163301
5490280,3288627
5133179,1201170
68290,3526178
10716065,3251559
3228257,1457317
8850105,178775
4236161,3532584
4960760,402643
6008446,1136715
10657108,1643137
2116252,2891241
6689375,2010776
10444299,2108206
7359683,1591842
7245245,3075639
6747784,338848
261823,1268199
10044100,2610456
7890375,2463881
3140454,3342362
11644524,2871265
10449160,516664
3124848,2410239
10879633,1088946
3135930,1215810
11311174,1767081
10664623,903952
10420794,2243161
3242957,3224828
2939452,390395
304021,1767642
4470474,2673734
2806165,2993520
646018,2855792
3073924,1230153
3333503,1210521
11710395,1901288
4154836,331672
7541139,3053313
6077762,3557281
3701889,3775170
6032665,956933
8242724,3141621
7845373,416288
11129520,2511556
3882653,2127224
8863440,1867376
6314987,1588410
694074,260010
8550894,2883137
2939452,2609890
7189050,288074
11718721,2690914
5500993,2077625
7680832,3628639
6449331,3619986
4335810,1218101
59782,879656
487691,2700818
6528390,2247170
3156435,3366827
4150008,346924
10952332,3005745
3952003,1363597
8244552,3577444
3431122,3161482
3024806,3216449
6125765,93919
10953586,2871265
2479944,3722321
3587535,892114
7465467,3502848
7700560,2816088
10103900,3076321
10312302,840418
3475642,1871407
3475642,3314589
8049724,2476420
8545245,3763423
10409324,1945890
8386038,3459300
5642880,1081426
8344555,3856324
10044100,410959
260567,3802430
7285161,3367892
10051014,3413282
3857852,3358955
376771,2730845
8483573,3261304
6278540,1074579
64946,2730895
10601319,1210884
6851201,232252
5172759,2277545
6432675,3450620
10882192,1281957
4501730,1371745
5364231,1281926
6795144,258317
8400138,2232524
5909690,961039
8002289,2803820
8164350,1425053
4247134,876541
4716527,868781
10772937,2712377
3096252,2133921
11515313,1807375
10680824,2075863
11596869,1678669
11671820,2062111
8891286,165792
7269899,2487984
8868081,3131835
6059658,1947905
10500421,2931128
1039456,1560676
7316299,3221429
8886327,320980
1065591,959961
7541298,1526390
6746260,2077625
6682675,3790462
6170621,2863395
8402038,1887480
6554478,361920
3839638,3767985
8083997,2832925
7272878,2860489
7726771,2725732
8452629,345031
11715291,882266
2941610,853709
8800862,416401
6900041,916704
3857379,662846
4037747,1942904
7682339,956158
10969772,3275042
10431982,3298688
4192208,1715181
3062166,3008157
5715514,2842142
4046480,187048
4322555,148983
8746309,84528
8259174,133066
11501287,2655442
7908272,2015382
4982151,3216449
7176805,3853840
8392056,4733003
3520895,557919
10788743,1235736
10664428,3751804
11673773,858464
189602,170890
11137098,1818779
5611247,147269
59782,106474
11564205,2764036
11088015,3091338
11710395,1039244
6781938,2145382
5369008,863177
2650400,906707
8598286,1528756
8842893,3387143
11396283,414267
10583209,2302904
6705156,2396549
3206804,3212836
7327894,2332286
7940344,3189275
7765915,3557855
151951,2103535
6432203,910628
10606667,335100
6301644,3568402
7728048,218197
4048726,1452183
2898800,2245532
5930143,506039
4500565,2028823
3672258,1855665
6716808,1887498
7428458,1080951
6244074,647072
6314987,2744409
4723698,1067433
7153475,3007412
3668856,368880
7246255,731629
10344057,1321053
8700067,1199178
5857873,3221858
10092572,3569552
10975121,1745629
8083997,694849
7542195,2130464
11611564,1342627
5897966,846322
7287084,1301377
8389876,94042
7545744,3260970
8529278,22413
8817703,1229663
10641924,830174
247462,2041031
8969762,2667736
8615645,3746780
4513980,1154362
10778255,634127
1106287,2985464
3210471,1080646
2953366,470063
7541139,798801
11356235,2793557
5335969,1991941
10778255,3620268
10287297,2868855
1913014,634114
4081506,2827699
6214620,3711392
4987988,2328581
6990156,1137264
4146095,631937
2858274,2803100
4228290,1075325
3979281,3788236
5648570,1624423
7458098,1986571
3258598,3102328
2575205,1053305
10092330,853629
7128936,1040171
10225760,1408306
7835126,437769
10831622,3085352
5133179,1608194
1524470,706475
6008446,1659523
6564223,569720
6217157,2645541
11447038,2657330
7629691,2586402
8603912,1255651
5964301,3518147
5225098,1258719
11213861,1765598
8564265,2141108
7358886,579526
7680832,900898
6311186,2830222
1498629,699499
8088693,184181
150350,650345
2402789,15114
8338480,573642
7317208,1818522
4192208,3481281
7136390,1941399
6442881,191003
8392056,497483
892769,1320991
7841801,164131
5766922,1978180
5742191,165822
5778535,1082776
8319650,1422957
6715439,3278316
4357044,133118
3794808,2691597
7802411,3449700
3320077,3596743
8451900,3554932
10449160,2311243
7358886,889547
10432561,2240048
10770629,376309
4335519,2083473
4228485,2439261
2307439,3038066
10985037,2830094
5308457,3717817
6296393,157819
10766576,2077625
6178241,2575840
2381485,957448
4644716,99157
6722009,2648901
3867050,2726560
2937791,3144155
7032981,912224
4254038,2827871
7698494,1528920
1821068,1101344
2170603,3768225
3131845,2260644
11747577,424351
9003605,1129779
6973666,3333139
10913081,3381031
4443682,2807456
10148842,3779477
10309857,1448070
3914114,3608078
7802411,151350
4064354,3725344
10556058,2422947
5870930,1082966
11493454,2607854
7648941,3316873
7110042,2078799
11555084,2491884
10451460,3250454
3941926,2277431
11592656,3118803
10570476,1879873
8891320,956921
5030494,2871265
11673773,3442099
8456991,3888760
11229844,89076
